Month,Day,Hour,Consumption_kWh
8,1,14,0.4578
8,1,15,0.4848
8,1,16,0.5385
8,1,17,0.6135
8,1,18,0.6946
8,1,19,0.7588
8,1,20,0.7015
8,1,21,0.6667
8,1,22,0.5696
8,1,23,0.4073
8,2,0,0.3004
8,2,1,0.2846
8,2,2,0.2537
8,2,3,0.239
8,2,4,0.2704
8,2,5,0.3291
8,2,6,0.3999
8,2,7,0.5524
8,2,8,0.4883
8,2,9,0.438
8,2,10,0.4049
8,2,11,0.4266
8,2,12,0.4082
8,2,13,0.4382
8,2,14,0.4343
8,2,15,0.4617
8,2,16,0.4959
8,2,17,0.6105
8,2,18,0.6655
8,2,19,0.7083
8,2,20,0.6945
8,2,21,0.6644
8,2,22,0.5418
8,2,23,0.3993
8,3,0,0.2961
8,3,1,0.2518
8,3,2,0.2301
8,3,3,0.2503
8,3,4,0.2702
8,3,5,0.2979
8,3,6,0.3692
8,3,7,0.504
8,3,8,0.4926
8,3,9,0.4225
8,3,10,0.3948
8,3,11,0.409
8,3,12,0.4175
8,3,13,0.4194
8,3,14,0.4232
8,3,15,0.4489
8,3,16,0.4845
8,3,17,0.5744
8,3,18,0.6159
8,3,19,0.7277
8,3,20,0.6913
8,3,21,0.6051
8,3,22,0.5303
8,3,23,0.3684
8,4,0,0.3413
8,4,1,0.3041
8,4,2,0.284
8,4,3,0.2642
8,4,4,0.3059
8,4,5,0.3604
8,4,6,0.4486
8,4,7,0.5798
8,4,8,0.5399
8,4,9,0.4823
8,4,10,0.4612
8,4,11,0.4583
8,4,12,0.4608
8,4,13,0.445
8,4,14,0.5003
8,4,15,0.5267
8,4,16,0.5719
8,4,17,0.6247
8,4,18,0.7052
8,4,19,0.82
8,4,20,0.7516
8,4,21,0.6947
8,4,22,0.5781
8,4,23,0.4451
8,5,0,0.3213
8,5,1,0.296
8,5,2,0.2667
8,5,3,0.2868
8,5,4,0.3024
8,5,5,0.3818
8,5,6,0.4313
8,5,7,0.6333
8,5,8,0.5533
8,5,9,0.5233
8,5,10,0.4675
8,5,11,0.4584
8,5,12,0.49
8,5,13,0.4695
8,5,14,0.4898
8,5,15,0.5569
8,5,16,0.5831
8,5,17,0.65
8,5,18,0.7426
8,5,19,0.8392
8,5,20,0.7617
8,5,21,0.7097
8,5,22,0.5906
8,5,23,0.4478
8,6,0,0.3051
8,6,1,0.2889
8,6,2,0.2715
8,6,3,0.2662
8,6,4,0.2962
8,6,5,0.3529
8,6,6,0.426
8,6,7,0.5592
8,6,8,0.5358
8,6,9,0.4657
8,6,10,0.4339
8,6,11,0.454
8,6,12,0.4303
8,6,13,0.4337
8,6,14,0.4638
8,6,15,0.4996
8,6,16,0.5793
8,6,17,0.6213
8,6,18,0.7109
8,6,19,0.7663
8,6,20,0.7718
8,6,21,0.688
8,6,22,0.5675
8,6,23,0.4114
8,7,0,0.3005
8,7,1,0.2677
8,7,2,0.2632
8,7,3,0.2667
8,7,4,0.2869
8,7,5,0.3348
8,7,6,0.4129
8,7,7,0.5727
8,7,8,0.5092
8,7,9,0.4815
8,7,10,0.4343
8,7,11,0.4272
8,7,12,0.4328
8,7,13,0.4398
8,7,14,0.4794
8,7,15,0.4908
8,7,16,0.5417
8,7,17,0.6374
8,7,18,0.6666
8,7,19,0.7201
8,7,20,0.7202
8,7,21,0.6653
8,7,22,0.5553
8,7,23,0.4177
8,8,0,0.3459
8,8,1,0.2991
8,8,2,0.2912
8,8,3,0.2892
8,8,4,0.3048
8,8,5,0.3549
8,8,6,0.4684
8,8,7,0.6213
8,8,8,0.5788
8,8,9,0.5038
8,8,10,0.474
8,8,11,0.4787
8,8,12,0.4987
8,8,13,0.4718
8,8,14,0.5184
8,8,15,0.5118
8,8,16,0.6013
8,8,17,0.658
8,8,18,0.7598
8,8,19,0.7713
8,8,20,0.7863
8,8,21,0.7595
8,8,22,0.5996
8,8,23,0.4578
8,9,0,0.3199
8,9,1,0.2981
8,9,2,0.2584
8,9,3,0.2662
8,9,4,0.275
8,9,5,0.3536
8,9,6,0.4173
8,9,7,0.5977
8,9,8,0.4984
8,9,9,0.4855
8,9,10,0.461
8,9,11,0.4404
8,9,12,0.461
8,9,13,0.4603
8,9,14,0.4735
8,9,15,0.5182
8,9,16,0.5681
8,9,17,0.598
8,9,18,0.7138
8,9,19,0.7518
8,9,20,0.7399
8,9,21,0.6671
8,9,22,0.5916
8,9,23,0.3991
8,10,0,0.3404
8,10,1,0.3063
8,10,2,0.2849
8,10,3,0.2857
8,10,4,0.3106
8,10,5,0.3803
8,10,6,0.4646
8,10,7,0.6367
8,10,8,0.539
8,10,9,0.4936
8,10,10,0.502
8,10,11,0.4835
8,10,12,0.4595
8,10,13,0.4738
8,10,14,0.4974
8,10,15,0.516
8,10,16,0.582
8,10,17,0.656
8,10,18,0.7445
8,10,19,0.8097
8,10,20,0.7576
8,10,21,0.7216
8,10,22,0.6327
8,10,23,0.4405
8,11,0,0.2902
8,11,1,0.2734
8,11,2,0.2638
8,11,3,0.2535
8,11,4,0.2709
8,11,5,0.329
8,11,6,0.4201
8,11,7,0.5701
8,11,8,0.5295
8,11,9,0.4434
8,11,10,0.4505
8,11,11,0.4462
8,11,12,0.4323
8,11,13,0.4126
8,11,14,0.4528
8,11,15,0.4592
8,11,16,0.5337
8,11,17,0.5984
8,11,18,0.669
8,11,19,0.7577
8,11,20,0.6878
8,11,21,0.6781
8,11,22,0.5772
8,11,23,0.3974
8,12,0,0.2995
8,12,1,0.2862
8,12,2,0.2522
8,12,3,0.2442
8,12,4,0.2689
8,12,5,0.3157
8,12,6,0.3895
8,12,7,0.5729
8,12,8,0.5226
8,12,9,0.4362
8,12,10,0.432
8,12,11,0.4351
8,12,12,0.4241
8,12,13,0.4234
8,12,14,0.4364
8,12,15,0.4893
8,12,16,0.5295
8,12,17,0.6079
8,12,18,0.6543
8,12,19,0.7012
8,12,20,0.7242
8,12,21,0.6761
8,12,22,0.5347
8,12,23,0.394
8,13,0,0.3293
8,13,1,0.3248
8,13,2,0.2866
8,13,3,0.2789
8,13,4,0.3284
8,13,5,0.3632
8,13,6,0.4671
8,13,7,0.6458
8,13,8,0.5947
8,13,9,0.5283
8,13,10,0.5056
8,13,11,0.4784
8,13,12,0.4853
8,13,13,0.4908
8,13,14,0.5285
8,13,15,0.5242
8,13,16,0.5751
8,13,17,0.7088
8,13,18,0.793
8,13,19,0.8401
8,13,20,0.8089
8,13,21,0.7519
8,13,22,0.6424
8,13,23,0.4638
8,14,0,0.3401
8,14,1,0.3154
8,14,2,0.2801
8,14,3,0.2896
8,14,4,0.3135
8,14,5,0.3722
8,14,6,0.4778
8,14,7,0.6436
8,14,8,0.5764
8,14,9,0.5169
8,14,10,0.4828
8,14,11,0.461
8,14,12,0.4981
8,14,13,0.4868
8,14,14,0.4967
8,14,15,0.5386
8,14,16,0.5796
8,14,17,0.6957
8,14,18,0.7632
8,14,19,0.8188
8,14,20,0.8326
8,14,21,0.7581
8,14,22,0.5974
8,14,23,0.4399
8,15,0,0.3413
8,15,1,0.2989
8,15,2,0.2782
8,15,3,0.2686
8,15,4,0.3128
8,15,5,0.3519
8,15,6,0.46
8,15,7,0.6194
8,15,8,0.5471
8,15,9,0.4922
8,15,10,0.4516
8,15,11,0.4492
8,15,12,0.4792
8,15,13,0.4798
8,15,14,0.5141
8,15,15,0.5093
8,15,16,0.6034
8,15,17,0.6878
8,15,18,0.7347
8,15,19,0.8178
8,15,20,0.7692
8,15,21,0.7372
8,15,22,0.5929
8,15,23,0.448
8,16,0,0.3203
8,16,1,0.3005
8,16,2,0.2672
8,16,3,0.2658
8,16,4,0.3077
8,16,5,0.3604
8,16,6,0.4182
8,16,7,0.5678
8,16,8,0.5682
8,16,9,0.502
8,16,10,0.4644
8,16,11,0.4507
8,16,12,0.4411
8,16,13,0.4586
8,16,14,0.4702
8,16,15,0.518
8,16,16,0.5925
8,16,17,0.6757
8,16,18,0.7057
8,16,19,0.7734
8,16,20,0.7219
8,16,21,0.733
8,16,22,0.6194
8,16,23,0.4308
8,17,0,0.2959
8,17,1,0.2674
8,17,2,0.2401
8,17,3,0.2425
8,17,4,0.2696
8,17,5,0.3139
8,17,6,0.3744
8,17,7,0.5268
8,17,8,0.4899
8,17,9,0.4167
8,17,10,0.421
8,17,11,0.4044
8,17,12,0.4146
8,17,13,0.4223
8,17,14,0.4304
8,17,15,0.4494
8,17,16,0.5146
8,17,17,0.5853
8,17,18,0.6228
8,17,19,0.711
8,17,20,0.6725
8,17,21,0.6094
8,17,22,0.5508
8,17,23,0.3932
8,18,0,0.3198
8,18,1,0.2808
8,18,2,0.2506
8,18,3,0.2619
8,18,4,0.294
8,18,5,0.3451
8,18,6,0.3974
8,18,7,0.5781
8,18,8,0.5211
8,18,9,0.4475
8,18,10,0.4237
8,18,11,0.4294
8,18,12,0.4128
8,18,13,0.4149
8,18,14,0.4381
8,18,15,0.4822
8,18,16,0.5438
8,18,17,0.5933
8,18,18,0.6694
8,18,19,0.7045
8,18,20,0.6924
8,18,21,0.6318
8,18,22,0.5489
8,18,23,0.4109
8,19,0,0.2923
8,19,1,0.2539
8,19,2,0.2524
8,19,3,0.2337
8,19,4,0.2676
8,19,5,0.3203
8,19,6,0.3844
8,19,7,0.5399
8,19,8,0.4697
8,19,9,0.4407
8,19,10,0.4167
8,19,11,0.4173
8,19,12,0.391
8,19,13,0.4181
8,19,14,0.4266
8,19,15,0.4484
8,19,16,0.4953
8,19,17,0.5766
8,19,18,0.6452
8,19,19,0.6918
8,19,20,0.6862
8,19,21,0.6601
8,19,22,0.5366
8,19,23,0.388
8,20,0,0.3147
8,20,1,0.2881
8,20,2,0.2715
8,20,3,0.2494
8,20,4,0.2832
8,20,5,0.3264
8,20,6,0.4285
8,20,7,0.5967
8,20,8,0.5191
8,20,9,0.488
8,20,10,0.4571
8,20,11,0.4478
8,20,12,0.4475
8,20,13,0.4476
8,20,14,0.4673
8,20,15,0.4869
8,20,16,0.5287
8,20,17,0.6568
8,20,18,0.7272
8,20,19,0.7469
8,20,20,0.7554
8,20,21,0.6845
8,20,22,0.5562
8,20,23,0.4169
8,21,0,0.3039
8,21,1,0.2803
8,21,2,0.2627
8,21,3,0.2568
8,21,4,0.2746
8,21,5,0.3407
8,21,6,0.4092
8,21,7,0.5366
8,21,8,0.4965
8,21,9,0.4553
8,21,10,0.4157
8,21,11,0.4249
8,21,12,0.408
8,21,13,0.4471
8,21,14,0.4423
8,21,15,0.4956
8,21,16,0.5532
8,21,17,0.6199
8,21,18,0.7121
8,21,19,0.7308
8,21,20,0.6927
8,21,21,0.6759
8,21,22,0.5502
8,21,23,0.4073
8,22,0,0.3114
8,22,1,0.2997
8,22,2,0.2578
8,22,3,0.2537
8,22,4,0.2979
8,22,5,0.3302
8,22,6,0.4123
8,22,7,0.6057
8,22,8,0.5371
8,22,9,0.4946
8,22,10,0.4475
8,22,11,0.4479
8,22,12,0.4462
8,22,13,0.4256
8,22,14,0.4692
8,22,15,0.4783
8,22,16,0.5415
8,22,17,0.6567
8,22,18,0.6932
8,22,19,0.7451
8,22,20,0.715
8,22,21,0.6612
8,22,22,0.6006
8,22,23,0.4186
8,23,0,0.3536
8,23,1,0.3186
8,23,2,0.2861
8,23,3,0.287
8,23,4,0.3042
8,23,5,0.3622
8,23,6,0.4593
8,23,7,0.6274
8,23,8,0.5543
8,23,9,0.5284
8,23,10,0.4669
8,23,11,0.4622
8,23,12,0.4642
8,23,13,0.4925
8,23,14,0.4916
8,23,15,0.5483
8,23,16,0.6057
8,23,17,0.6618
8,23,18,0.7376
8,23,19,0.8298
8,23,20,0.7696
8,23,21,0.7499
8,23,22,0.5984
8,23,23,0.4473
8,24,0,0.3041
8,24,1,0.2823
8,24,2,0.2576
8,24,3,0.2759
8,24,4,0.3037
8,24,5,0.3487
8,24,6,0.4266
8,24,7,0.6019
8,24,8,0.5132
8,24,9,0.4669
8,24,10,0.463
8,24,11,0.4694
8,24,12,0.4317
8,24,13,0.4629
8,24,14,0.4684
8,24,15,0.4901
8,24,16,0.5619
8,24,17,0.6355
8,24,18,0.699
8,24,19,0.7743
8,24,20,0.7379
8,24,21,0.6752
8,24,22,0.5757
8,24,23,0.4023
8,25,0,0.2964
8,25,1,0.2903
8,25,2,0.2429
8,25,3,0.2484
8,25,4,0.2702
8,25,5,0.3457
8,25,6,0.4167
8,25,7,0.573
8,25,8,0.5269
8,25,9,0.4685
8,25,10,0.4504
8,25,11,0.4421
8,25,12,0.4317
8,25,13,0.4128
8,25,14,0.45
8,25,15,0.4668
8,25,16,0.5432
8,25,17,0.6153
8,25,18,0.6642
8,25,19,0.7366
8,25,20,0.7332
8,25,21,0.67
8,25,22,0.5879
8,25,23,0.4045
8,26,0,0.3206
8,26,1,0.2905
8,26,2,0.2663
8,26,3,0.25
8,26,4,0.2799
8,26,5,0.3418
8,26,6,0.4061
8,26,7,0.5911
8,26,8,0.5176
8,26,9,0.4812
8,26,10,0.4268
8,26,11,0.4412
8,26,12,0.456
8,26,13,0.4391
8,26,14,0.4552
8,26,15,0.4907
8,26,16,0.5337
8,26,17,0.6277
8,26,18,0.7304
8,26,19,0.7261
8,26,20,0.7193
8,26,21,0.6776
8,26,22,0.5891
8,26,23,0.3988
8,27,0,0.3468
8,27,1,0.2997
8,27,2,0.2903
8,27,3,0.2739
8,27,4,0.3083
8,27,5,0.3717
8,27,6,0.4671
8,27,7,0.6126
8,27,8,0.5434
8,27,9,0.5052
8,27,10,0.4703
8,27,11,0.4888
8,27,12,0.4969
8,27,13,0.4712
8,27,14,0.5179
8,27,15,0.5503
8,27,16,0.6146
8,27,17,0.671
8,27,18,0.7296
8,27,19,0.8247
8,27,20,0.8152
8,27,21,0.747
8,27,22,0.6227
8,27,23,0.4581
8,28,0,0.3016
8,28,1,0.2753
8,28,2,0.2539
8,28,3,0.2395
8,28,4,0.2645
8,28,5,0.3076
8,28,6,0.3909
8,28,7,0.5288
8,28,8,0.4696
8,28,9,0.4212
8,28,10,0.415
8,28,11,0.4036
8,28,12,0.428
8,28,13,0.3949
8,28,14,0.4235
8,28,15,0.4668
8,28,16,0.4931
8,28,17,0.5725
8,28,18,0.6537
8,28,19,0.6958
8,28,20,0.7107
8,28,21,0.6557
8,28,22,0.5517
8,28,23,0.3977
8,29,0,0.3253
8,29,1,0.3099
8,29,2,0.2803
8,29,3,0.2861
8,29,4,0.2959
8,29,5,0.3589
8,29,6,0.4539
8,29,7,0.6225
8,29,8,0.5459
8,29,9,0.5023
8,29,10,0.4559
8,29,11,0.4452
8,29,12,0.4755
8,29,13,0.4831
8,29,14,0.4878
8,29,15,0.5111
8,29,16,0.5834
8,29,17,0.6819
8,29,18,0.7638
8,29,19,0.78
8,29,20,0.7961
8,29,21,0.6946
8,29,22,0.5789
8,29,23,0.4251
8,30,0,0.3652
8,30,1,0.324
8,30,2,0.3006
8,30,3,0.2855
8,30,4,0.3327
8,30,5,0.3809
8,30,6,0.4712
8,30,7,0.6389
8,30,8,0.5941
8,30,9,0.5473
8,30,10,0.5051
8,30,11,0.4942
8,30,12,0.4893
8,30,13,0.4779
8,30,14,0.532
8,30,15,0.5699
8,30,16,0.5798
8,30,17,0.6783
8,30,18,0.748
8,30,19,0.8752
8,30,20,0.7767
8,30,21,0.7637
8,30,22,0.6232
8,30,23,0.4844
8,31,0,0.3286
8,31,1,0.2977
8,31,2,0.2723
8,31,3,0.2933
8,31,4,0.3047
8,31,5,0.3563
8,31,6,0.4407
8,31,7,0.5965
8,31,8,0.5427
8,31,9,0.483
8,31,10,0.4915
8,31,11,0.4554
8,31,12,0.4854
8,31,13,0.4638
8,31,14,0.5206
8,31,15,0.5155
8,31,16,0.6135
8,31,17,0.6896
8,31,18,0.7255
8,31,19,0.8082
8,31,20,0.7457
8,31,21,0.7484
8,31,22,0.6075
8,31,23,0.4345
9,1,0,0.277
9,1,1,0.2639
9,1,2,0.2223
9,1,3,0.2415
9,1,4,0.2555
9,1,5,0.2941
9,1,6,0.3599
9,1,7,0.5363
9,1,8,0.4676
9,1,9,0.4297
9,1,10,0.3934
9,1,11,0.3899
9,1,12,0.3903
9,1,13,0.4031
9,1,14,0.4389
9,1,15,0.4593
9,1,16,0.5134
9,1,17,0.5855
9,1,18,0.6239
9,1,19,0.651
9,1,20,0.6234
9,1,21,0.6051
9,1,22,0.5372
9,1,23,0.3804
9,2,0,0.272
9,2,1,0.2583
9,2,2,0.224
9,2,3,0.2199
9,2,4,0.2448
9,2,5,0.295
9,2,6,0.3647
9,2,7,0.475
9,2,8,0.4523
9,2,9,0.4253
9,2,10,0.37
9,2,11,0.3741
9,2,12,0.3739
9,2,13,0.3805
9,2,14,0.3928
9,2,15,0.4146
9,2,16,0.4775
9,2,17,0.5332
9,2,18,0.5949
9,2,19,0.6326
9,2,20,0.6145
9,2,21,0.5938
9,2,22,0.52
9,2,23,0.3638
9,3,0,0.287
9,3,1,0.2557
9,3,2,0.2485
9,3,3,0.2393
9,3,4,0.2711
9,3,5,0.2968
9,3,6,0.365
9,3,7,0.5376
9,3,8,0.483
9,3,9,0.4169
9,3,10,0.418
9,3,11,0.4116
9,3,12,0.4219
9,3,13,0.3878
9,3,14,0.4299
9,3,15,0.4559
9,3,16,0.5142
9,3,17,0.5486
9,3,18,0.6353
9,3,19,0.6638
9,3,20,0.6921
9,3,21,0.6104
9,3,22,0.5166
9,3,23,0.3723
9,4,0,0.2588
9,4,1,0.2385
9,4,2,0.2162
9,4,3,0.2164
9,4,4,0.2216
9,4,5,0.2772
9,4,6,0.3225
9,4,7,0.4652
9,4,8,0.4403
9,4,9,0.36
9,4,10,0.3435
9,4,11,0.3564
9,4,12,0.3496
9,4,13,0.3412
9,4,14,0.3823
9,4,15,0.416
9,4,16,0.4438
9,4,17,0.5022
9,4,18,0.5753
9,4,19,0.6064
9,4,20,0.5694
9,4,21,0.5578
9,4,22,0.4659
9,4,23,0.3277
9,5,0,0.2971
9,5,1,0.2694
9,5,2,0.2463
9,5,3,0.2472
9,5,4,0.2722
9,5,5,0.2972
9,5,6,0.3953
9,5,7,0.5456
9,5,8,0.4639
9,5,9,0.4086
9,5,10,0.4092
9,5,11,0.4013
9,5,12,0.4101
9,5,13,0.3957
9,5,14,0.4145
9,5,15,0.4404
9,5,16,0.497
9,5,17,0.5456
9,5,18,0.6298
9,5,19,0.7111
9,5,20,0.6508
9,5,21,0.6164
9,5,22,0.5076
9,5,23,0.39
9,6,0,0.2889
9,6,1,0.2704
9,6,2,0.2383
9,6,3,0.2484
9,6,4,0.2592
9,6,5,0.3244
9,6,6,0.3835
9,6,7,0.5424
9,6,8,0.4818
9,6,9,0.4245
9,6,10,0.4019
9,6,11,0.3983
9,6,12,0.3972
9,6,13,0.4197
9,6,14,0.4139
9,6,15,0.461
9,6,16,0.5114
9,6,17,0.6015
9,6,18,0.6221
9,6,19,0.7039
9,6,20,0.6588
9,6,21,0.6046
9,6,22,0.5047
9,6,23,0.3734
9,7,0,0.233
9,7,1,0.2098
9,7,2,0.1898
9,7,3,0.1972
9,7,4,0.2093
9,7,5,0.2622
9,7,6,0.3327
9,7,7,0.4369
9,7,8,0.3997
9,7,9,0.3634
9,7,10,0.3221
9,7,11,0.3277
9,7,12,0.3463
9,7,13,0.3352
9,7,14,0.3455
9,7,15,0.3609
9,7,16,0.4034
9,7,17,0.4976
9,7,18,0.5156
9,7,19,0.5781
9,7,20,0.5821
9,7,21,0.5048
9,7,22,0.4304
9,7,23,0.3321
9,8,0,0.2796
9,8,1,0.2723
9,8,2,0.2501
9,8,3,0.2312
9,8,4,0.2555
9,8,5,0.3149
9,8,6,0.3995
9,8,7,0.537
9,8,8,0.4662
9,8,9,0.4431
9,8,10,0.4147
9,8,11,0.4269
9,8,12,0.4254
9,8,13,0.4105
9,8,14,0.438
9,8,15,0.4641
9,8,16,0.4892
9,8,17,0.5883
9,8,18,0.6412
9,8,19,0.6686
9,8,20,0.7029
9,8,21,0.607
9,8,22,0.5152
9,8,23,0.375
9,9,0,0.2496
9,9,1,0.2276
9,9,2,0.1996
9,9,3,0.2086
9,9,4,0.2326
9,9,5,0.2668
9,9,6,0.328
9,9,7,0.4524
9,9,8,0.4011
9,9,9,0.3854
9,9,10,0.3383
9,9,11,0.3618
9,9,12,0.3608
9,9,13,0.3669
9,9,14,0.3548
9,9,15,0.4026
9,9,16,0.4389
9,9,17,0.5037
9,9,18,0.5489
9,9,19,0.5956
9,9,20,0.5721
9,9,21,0.5277
9,9,22,0.4574
9,9,23,0.347
9,10,0,0.2475
9,10,1,0.2242
9,10,2,0.2068
9,10,3,0.2012
9,10,4,0.2218
9,10,5,0.2607
9,10,6,0.3293
9,10,7,0.4654
9,10,8,0.4055
9,10,9,0.3661
9,10,10,0.3391
9,10,11,0.3619
9,10,12,0.3326
9,10,13,0.3333
9,10,14,0.3689
9,10,15,0.386
9,10,16,0.4158
9,10,17,0.489
9,10,18,0.5402
9,10,19,0.611
9,10,20,0.5878
9,10,21,0.5544
9,10,22,0.4294
9,10,23,0.3407
9,11,0,0.2616
9,11,1,0.2449
9,11,2,0.21
9,11,3,0.2128
9,11,4,0.2431
9,11,5,0.2718
9,11,6,0.3322
9,11,7,0.4849
9,11,8,0.4187
9,11,9,0.4103
9,11,10,0.3716
9,11,11,0.3869
9,11,12,0.3794
9,11,13,0.3891
9,11,14,0.4127
9,11,15,0.4036
9,11,16,0.4639
9,11,17,0.5412
9,11,18,0.6111
9,11,19,0.6179
9,11,20,0.634
9,11,21,0.5705
9,11,22,0.4964
9,11,23,0.3485
9,12,0,0.2477
9,12,1,0.2332
9,12,2,0.1936
9,12,3,0.2
9,12,4,0.213
9,12,5,0.2518
9,12,6,0.3185
9,12,7,0.4488
9,12,8,0.3911
9,12,9,0.3477
9,12,10,0.3281
9,12,11,0.3605
9,12,12,0.3422
9,12,13,0.3465
9,12,14,0.3549
9,12,15,0.373
9,12,16,0.4415
9,12,17,0.5106
9,12,18,0.5551
9,12,19,0.579
9,12,20,0.5788
9,12,21,0.5237
9,12,22,0.4376
9,12,23,0.3122
9,13,0,0.2421
9,13,1,0.2335
9,13,2,0.2091
9,13,3,0.2052
9,13,4,0.2199
9,13,5,0.2564
9,13,6,0.3384
9,13,7,0.4475
9,13,8,0.406
9,13,9,0.3548
9,13,10,0.3548
9,13,11,0.3622
9,13,12,0.3574
9,13,13,0.3425
9,13,14,0.3487
9,13,15,0.3739
9,13,16,0.4206
9,13,17,0.494
9,13,18,0.5308
9,13,19,0.6017
9,13,20,0.5543
9,13,21,0.5086
9,13,22,0.4432
9,13,23,0.3114
9,14,0,0.2549
9,14,1,0.2324
9,14,2,0.2106
9,14,3,0.2145
9,14,4,0.2313
9,14,5,0.2795
9,14,6,0.324
9,14,7,0.4782
9,14,8,0.4171
9,14,9,0.3809
9,14,10,0.3521
9,14,11,0.3519
9,14,12,0.3485
9,14,13,0.3691
9,14,14,0.3802
9,14,15,0.4105
9,14,16,0.4277
9,14,17,0.5212
9,14,18,0.554
9,14,19,0.5799
9,14,20,0.5813
9,14,21,0.5394
9,14,22,0.4403
9,14,23,0.3382
9,15,0,0.2619
9,15,1,0.2564
9,15,2,0.2267
9,15,3,0.2168
9,15,4,0.2505
9,15,5,0.2996
9,15,6,0.3558
9,15,7,0.505
9,15,8,0.4686
9,15,9,0.3952
9,15,10,0.3708
9,15,11,0.3718
9,15,12,0.3859
9,15,13,0.4036
9,15,14,0.396
9,15,15,0.4507
9,15,16,0.4972
9,15,17,0.5475
9,15,18,0.6091
9,15,19,0.6823
9,15,20,0.6479
9,15,21,0.5937
9,15,22,0.4981
9,15,23,0.3774
9,16,0,0.2392
9,16,1,0.228
9,16,2,0.2009
9,16,3,0.1989
9,16,4,0.2382
9,16,5,0.2782
9,16,6,0.3197
9,16,7,0.4677
9,16,8,0.4307
9,16,9,0.3823
9,16,10,0.3577
9,16,11,0.3447
9,16,12,0.3468
9,16,13,0.3662
9,16,14,0.3779
9,16,15,0.4067
9,16,16,0.4202
9,16,17,0.5088
9,16,18,0.5489
9,16,19,0.6156
9,16,20,0.6083
9,16,21,0.5386
9,16,22,0.4631
9,16,23,0.3265
9,17,0,0.2639
9,17,1,0.2403
9,17,2,0.207
9,17,3,0.2098
9,17,4,0.2229
9,17,5,0.2876
9,17,6,0.3345
9,17,7,0.4749
9,17,8,0.4107
9,17,9,0.3797
9,17,10,0.3575
9,17,11,0.3647
9,17,12,0.3585
9,17,13,0.3506
9,17,14,0.3925
9,17,15,0.4023
9,17,16,0.4384
9,17,17,0.494
9,17,18,0.5716
9,17,19,0.6008
9,17,20,0.6041
9,17,21,0.5408
9,17,22,0.4582
9,17,23,0.3446
9,18,0,0.27
9,18,1,0.2434
9,18,2,0.2334
9,18,3,0.2248
9,18,4,0.2496
9,18,5,0.3037
9,18,6,0.3442
9,18,7,0.4762
9,18,8,0.4474
9,18,9,0.4108
9,18,10,0.393
9,18,11,0.3816
9,18,12,0.3785
9,18,13,0.3943
9,18,14,0.3869
9,18,15,0.4082
9,18,16,0.4544
9,18,17,0.5451
9,18,18,0.5965
9,18,19,0.646
9,18,20,0.6478
9,18,21,0.583
9,18,22,0.4926
9,18,23,0.3588
9,19,0,0.2878
9,19,1,0.2503
9,19,2,0.2476
9,19,3,0.2443
9,19,4,0.2575
9,19,5,0.3113
9,19,6,0.3916
9,19,7,0.5393
9,19,8,0.4733
9,19,9,0.4227
9,19,10,0.4102
9,19,11,0.3997
9,19,12,0.4088
9,19,13,0.4098
9,19,14,0.4447
9,19,15,0.4693
9,19,16,0.491
9,19,17,0.591
9,19,18,0.6224
9,19,19,0.6643
9,19,20,0.629
9,19,21,0.6198
9,19,22,0.5211
9,19,23,0.3911
9,20,0,0.2554
9,20,1,0.239
9,20,2,0.2188
9,20,3,0.2101
9,20,4,0.2313
9,20,5,0.2711
9,20,6,0.3579
9,20,7,0.494
9,20,8,0.4207
9,20,9,0.3876
9,20,10,0.3772
9,20,11,0.354
9,20,12,0.3528
9,20,13,0.3856
9,20,14,0.4012
9,20,15,0.433
9,20,16,0.4745
9,20,17,0.5233
9,20,18,0.6162
9,20,19,0.6387
9,20,20,0.6196
9,20,21,0.5592
9,20,22,0.4878
9,20,23,0.366
9,21,0,0.276
9,21,1,0.264
9,21,2,0.2226
9,21,3,0.2249
9,21,4,0.2488
9,21,5,0.295
9,21,6,0.3728
9,21,7,0.4842
9,21,8,0.4713
9,21,9,0.4011
9,21,10,0.3975
9,21,11,0.3779
9,21,12,0.4127
9,21,13,0.399
9,21,14,0.4195
9,21,15,0.4542
9,21,16,0.4722
9,21,17,0.5322
9,21,18,0.6275
9,21,19,0.7009
9,21,20,0.655
9,21,21,0.6242
9,21,22,0.5043
9,21,23,0.3561
9,22,0,0.2942
9,22,1,0.2459
9,22,2,0.2405
9,22,3,0.2237
9,22,4,0.2485
9,22,5,0.2975
9,22,6,0.3815
9,22,7,0.4936
9,22,8,0.4612
9,22,9,0.4026
9,22,10,0.4086
9,22,11,0.4054
9,22,12,0.3961
9,22,13,0.4132
9,22,14,0.4045
9,22,15,0.4468
9,22,16,0.513
9,22,17,0.5527
9,22,18,0.6377
9,22,19,0.6881
9,22,20,0.6648
9,22,21,0.5931
9,22,22,0.5141
9,22,23,0.3643
9,23,0,0.2446
9,23,1,0.2183
9,23,2,0.2105
9,23,3,0.2064
9,23,4,0.2198
9,23,5,0.265
9,23,6,0.323
9,23,7,0.4327
9,23,8,0.4261
9,23,9,0.3678
9,23,10,0.343
9,23,11,0.3636
9,23,12,0.3613
9,23,13,0.3548
9,23,14,0.3833
9,23,15,0.3996
9,23,16,0.4161
9,23,17,0.4874
9,23,18,0.553
9,23,19,0.5692
9,23,20,0.5647
9,23,21,0.5168
9,23,22,0.4598
9,23,23,0.3199
