Month,Day,Hour,SMP
8,20,23,91.54
8,21,0,88.72
8,21,1,85.19
8,21,2,81.44
8,21,3,83.09
8,21,4,82.81
8,21,5,87.33
8,21,6,99.33
8,21,7,108.75
8,21,8,120.32
8,21,9,125.78
8,21,10,125.58
8,21,11,122.14
8,21,12,115.12
8,21,13,109.95
8,21,14,108.87
8,21,15,115.98
8,21,16,125.57
8,21,17,128.12
8,21,18,128.29
8,21,19,124.04
8,21,20,118.65
8,21,21,114.2
8,21,22,106.25
8,21,23,93.45
8,22,0,84.04
8,22,1,80.17
8,22,2,76.04
8,22,3,75.82
8,22,4,78.09
8,22,5,85.5
8,22,6,94.29
8,22,7,101.88
8,22,8,115.11
8,22,9,120.28
8,22,10,118.3
8,22,11,113.07
8,22,12,108.39
8,22,13,105.4
8,22,14,102.72
8,22,15,106.97
8,22,16,119.42
8,22,17,122.68
8,22,18,122.35
8,22,19,116.01
8,22,20,111.87
8,22,21,107.05
8,22,22,97.32
8,22,23,88.68
8,23,0,82.44
8,23,1,76.58
8,23,2,76.1
8,23,3,74.38
8,23,4,76.91
8,23,5,82.65
8,23,6,93.81
8,23,7,100.99
8,23,8,112.12
8,23,9,117.83
8,23,10,118.64
8,23,11,110.86
8,23,12,106.52
8,23,13,101.02
8,23,14,101.59
8,23,15,106.36
8,23,16,117.7
8,23,17,122.39
8,23,18,121.54
8,23,19,117.27
8,23,20,113.12
8,23,21,105.27
8,23,22,99.05
8,23,23,87.43
8,24,0,88.92
8,24,1,84.99
8,24,2,80.38
8,24,3,80.55
8,24,4,83.57
8,24,5,87.82
8,24,6,98.68
8,24,7,111.94
8,24,8,118.26
8,24,9,123.73
8,24,10,125.27
8,24,11,121.85
8,24,12,116.79
8,24,13,108.48
8,24,14,110.65
8,24,15,115.62
8,24,16,123.58
8,24,17,128.78
8,24,18,133.4
8,24,19,127.92
8,24,20,122.18
8,24,21,113.18
8,24,22,102.88
8,24,23,94.8
8,25,0,83.6
8,25,1,77.62
8,25,2,75.41
8,25,3,74.4
8,25,4,77.58
8,25,5,82.07
8,25,6,91.17
8,25,7,102.66
8,25,8,110.31
8,25,9,115.65
8,25,10,118.31
8,25,11,113.82
8,25,12,108.74
8,25,13,103.66
8,25,14,103.86
8,25,15,106.98
8,25,16,116.05
8,25,17,119.24
8,25,18,121.39
8,25,19,118.11
8,25,20,110.03
8,25,21,108.39
8,25,22,95.51
8,25,23,86.47
8,26,0,86.06
8,26,1,78.51
8,26,2,77.94
8,26,3,77.65
8,26,4,78.69
8,26,5,85.4
8,26,6,93.52
8,26,7,104.17
8,26,8,114.84
8,26,9,121.0
8,26,10,119.52
8,26,11,112.83
8,26,12,109.71
8,26,13,103.21
8,26,14,106.54
8,26,15,107.79
8,26,16,121.17
8,26,17,123.4
8,26,18,122.78
8,26,19,122.16
8,26,20,116.06
8,26,21,110.2
8,26,22,99.07
8,26,23,91.58
8,27,0,85.36
8,27,1,79.32
8,27,2,78.91
8,27,3,76.31
8,27,4,81.04
8,27,5,85.57
8,27,6,93.58
8,27,7,106.18
8,27,8,116.37
8,27,9,119.26
8,27,10,117.07
8,27,11,116.04
8,27,12,108.88
8,27,13,104.28
8,27,14,102.83
8,27,15,108.62
8,27,16,118.61
8,27,17,123.9
8,27,18,126.39
8,27,19,118.69
8,27,20,112.18
8,27,21,108.02
8,27,22,100.9
8,27,23,90.63
8,28,0,82.52
8,28,1,78.75
8,28,2,76.55
8,28,3,73.96
8,28,4,78.56
8,28,5,83.07
8,28,6,91.79
8,28,7,101.66
8,28,8,113.06
8,28,9,114.45
8,28,10,115.66
8,28,11,111.7
8,28,12,104.84
8,28,13,103.06
8,28,14,102.12
8,28,15,106.07
8,28,16,115.1
8,28,17,122.82
8,28,18,121.66
8,28,19,113.72
8,28,20,111.27
8,28,21,107.32
8,28,22,96.37
8,28,23,86.51
8,29,0,85.39
8,29,1,80.28
8,29,2,78.16
8,29,3,76.85
8,29,4,79.87
8,29,5,82.78
8,29,6,92.76
8,29,7,102.27
8,29,8,115.03
8,29,9,119.62
8,29,10,121.22
8,29,11,112.4
8,29,12,111.22
8,29,13,102.95
8,29,14,105.63
8,29,15,110.74
8,29,16,117.75
8,29,17,123.18
8,29,18,123.54
8,29,19,118.16
8,29,20,113.05
8,29,21,107.66
8,29,22,100.97
8,29,23,89.35
8,30,0,89.82
8,30,1,84.16
8,30,2,82.5
8,30,3,81.8
8,30,4,82.79
8,30,5,87.03
8,30,6,97.79
8,30,7,109.82
8,30,8,118.4
8,30,9,123.1
8,30,10,126.22
8,30,11,118.37
8,30,12,116.66
8,30,13,110.62
8,30,14,111.49
8,30,15,116.52
8,30,16,123.69
8,30,17,130.5
8,30,18,132.3
8,30,19,125.95
8,30,20,121.06
8,30,21,114.13
8,30,22,103.91
8,30,23,94.43
8,31,0,86.94
8,31,1,82.42
8,31,2,79.69
8,31,3,80.1
8,31,4,82.44
8,31,5,87.61
8,31,6,95.29
8,31,7,106.05
8,31,8,117.46
8,31,9,120.04
8,31,10,119.62
8,31,11,116.99
8,31,12,112.81
8,31,13,104.09
8,31,14,105.74
8,31,15,112.4
8,31,16,121.24
8,31,17,126.56
8,31,18,126.51
8,31,19,123.06
8,31,20,116.29
8,31,21,111.19
8,31,22,102.67
8,31,23,90.27
9,1,0,82.66
9,1,1,80.51
9,1,2,76.98
9,1,3,76.74
9,1,4,77.99
9,1,5,82.71
9,1,6,92.64
9,1,7,103.69
9,1,8,112.21
9,1,9,121.25
9,1,10,116.81
9,1,11,113.02
9,1,12,110.46
9,1,13,103.21
9,1,14,105.08
9,1,15,109.88
9,1,16,120.74
9,1,17,125.33
9,1,18,123.1
9,1,19,118.2
9,1,20,112.6
9,1,21,110.59
9,1,22,100.6
9,1,23,88.43
9,2,0,90.58
9,2,1,83.27
9,2,2,81.7
9,2,3,81.18
9,2,4,83.63
9,2,5,88.96
9,2,6,98.75
9,2,7,112.83
9,2,8,122.84
9,2,9,129.1
9,2,10,128.36
9,2,11,123.98
9,2,12,117.66
9,2,13,113.13
9,2,14,112.0
9,2,15,116.51
9,2,16,128.4
9,2,17,132.33
9,2,18,129.74
9,2,19,127.96
9,2,20,122.42
9,2,21,118.34
9,2,22,104.46
9,2,23,96.88
9,3,0,82.49
9,3,1,78.03
9,3,2,77.31
9,3,3,76.91
9,3,4,78.54
9,3,5,85.03
9,3,6,91.78
9,3,7,102.91
9,3,8,113.16
9,3,9,117.5
9,3,10,117.38
9,3,11,114.69
9,3,12,107.16
9,3,13,103.45
9,3,14,102.14
9,3,15,107.5
9,3,16,120.3
9,3,17,123.46
9,3,18,121.07
9,3,19,116.22
9,3,20,111.08
9,3,21,107.76
9,3,22,98.12
9,3,23,89.4
9,4,0,80.9
9,4,1,78.21
9,4,2,74.33
9,4,3,75.82
9,4,4,78.27
9,4,5,82.83
9,4,6,93.42
9,4,7,101.06
9,4,8,109.49
9,4,9,117.52
9,4,10,116.8
9,4,11,111.94
9,4,12,106.53
9,4,13,101.53
9,4,14,100.44
9,4,15,105.37
9,4,16,118.07
9,4,17,122.9
9,4,18,123.25
9,4,19,116.79
9,4,20,111.88
9,4,21,108.42
9,4,22,96.18
9,4,23,86.7
9,5,0,90.0
9,5,1,83.86
9,5,2,83.82
9,5,3,84.56
9,5,4,84.05
9,5,5,91.34
9,5,6,101.34
9,5,7,110.64
9,5,8,122.47
9,5,9,129.38
9,5,10,128.82
9,5,11,121.17
9,5,12,116.15
9,5,13,111.8
9,5,14,112.18
9,5,15,115.5
9,5,16,125.85
9,5,17,133.26
9,5,18,131.93
9,5,19,128.85
9,5,20,122.67
9,5,21,118.68
9,5,22,106.53
9,5,23,95.31
9,6,0,90.19
9,6,1,82.84
9,6,2,80.03
9,6,3,80.0
9,6,4,82.37
9,6,5,87.73
9,6,6,97.99
9,6,7,109.64
9,6,8,119.92
9,6,9,126.63
9,6,10,122.92
9,6,11,122.41
9,6,12,115.66
9,6,13,108.08
9,6,14,108.49
9,6,15,114.11
9,6,16,127.82
9,6,17,131.84
9,6,18,129.49
9,6,19,125.62
9,6,20,118.52
9,6,21,116.81
9,6,22,104.75
9,6,23,94.35
9,7,0,89.31
9,7,1,83.52
9,7,2,82.05
9,7,3,81.43
9,7,4,86.24
9,7,5,89.03
9,7,6,100.75
9,7,7,110.38
9,7,8,122.88
9,7,9,127.3
9,7,10,127.62
9,7,11,122.01
9,7,12,116.23
9,7,13,109.83
9,7,14,109.76
9,7,15,117.36
9,7,16,128.53
9,7,17,131.44
9,7,18,133.41
9,7,19,124.36
9,7,20,121.5
9,7,21,115.2
9,7,22,107.4
9,7,23,94.87
9,8,0,90.24
9,8,1,84.58
9,8,2,81.89
9,8,3,82.14
9,8,4,84.89
9,8,5,90.23
9,8,6,100.21
9,8,7,111.02
9,8,8,119.53
9,8,9,125.4
9,8,10,128.34
9,8,11,121.67
9,8,12,115.47
9,8,13,110.37
9,8,14,108.73
9,8,15,114.35
9,8,16,128.94
9,8,17,130.07
9,8,18,131.66
9,8,19,127.42
9,8,20,120.05
9,8,21,114.8
9,8,22,105.92
9,8,23,96.18
9,9,0,82.16
9,9,1,78.73
9,9,2,76.98
9,9,3,75.44
9,9,4,79.96
9,9,5,84.31
9,9,6,94.96
9,9,7,101.53
9,9,8,113.09
9,9,9,119.11
9,9,10,118.31
9,9,11,114.62
9,9,12,109.81
9,9,13,102.51
9,9,14,101.79
9,9,15,109.15
9,9,16,118.76
9,9,17,120.29
9,9,18,120.45
9,9,19,117.88
9,9,20,111.95
9,9,21,107.83
9,9,22,98.18
9,9,23,88.84
9,10,0,86.16
9,10,1,78.74
9,10,2,79.21
9,10,3,77.69
9,10,4,79.89
9,10,5,86.52
9,10,6,94.53
9,10,7,103.61
9,10,8,117.2
9,10,9,117.99
9,10,10,119.63
9,10,11,113.98
9,10,12,110.65
9,10,13,104.25
9,10,14,103.44
9,10,15,111.37
9,10,16,119.22
9,10,17,126.06
9,10,18,127.56
9,10,19,119.65
9,10,20,113.96
9,10,21,112.4
9,10,22,100.85
9,10,23,89.19
9,11,0,83.46
9,11,1,79.04
9,11,2,77.83
9,11,3,78.43
9,11,4,79.53
9,11,5,84.0
9,11,6,93.35
9,11,7,103.78
9,11,8,114.74
9,11,9,121.74
9,11,10,118.44
9,11,11,115.79
9,11,12,108.49
9,11,13,105.34
9,11,14,104.97
9,11,15,111.33
9,11,16,117.59
9,11,17,127.0
9,11,18,126.17
9,11,19,122.01
9,11,20,112.4
9,11,21,110.96
9,11,22,100.98
9,11,23,89.47
9,12,0,85.13
9,12,1,79.83
9,12,2,77.17
9,12,3,78.3
9,12,4,78.59
9,12,5,83.15
9,12,6,94.83
9,12,7,101.39
9,12,8,113.55
9,12,9,120.13
9,12,10,118.04
9,12,11,114.55
9,12,12,107.41
9,12,13,102.03
9,12,14,104.97
9,12,15,108.44
9,12,16,120.26
9,12,17,123.96
9,12,18,123.08
9,12,19,118.98
9,12,20,114.53
9,12,21,109.77
9,12,22,97.37
9,12,23,87.08
9,13,0,83.94
9,13,1,79.01
9,13,2,77.43
9,13,3,78.97
9,13,4,81.16
9,13,5,86.25
9,13,6,95.54
9,13,7,106.59
9,13,8,114.54
9,13,9,121.67
9,13,10,120.79
9,13,11,115.64
9,13,12,111.07
9,13,13,105.26
9,13,14,106.98
9,13,15,109.65
9,13,16,119.3
9,13,17,123.14
9,13,18,126.92
9,13,19,121.85
9,13,20,116.84
9,13,21,111.82
9,13,22,101.25
9,13,23,88.81
9,14,0,88.46
9,14,1,85.46
9,14,2,80.86
9,14,3,80.38
9,14,4,85.55
9,14,5,87.84
9,14,6,99.76
9,14,7,110.05
9,14,8,121.32
9,14,9,126.1
9,14,10,124.93
9,14,11,120.05
9,14,12,114.19
9,14,13,108.13
9,14,14,109.52
9,14,15,115.12
9,14,16,126.49
9,14,17,129.44
9,14,18,129.53
9,14,19,126.51
9,14,20,118.7
9,14,21,117.6
9,14,22,103.85
9,14,23,95.77
9,15,0,86.48
9,15,1,80.02
9,15,2,77.78
9,15,3,79.18
9,15,4,81.45
9,15,5,85.39
9,15,6,97.67
9,15,7,107.76
9,15,8,118.25
9,15,9,122.28
9,15,10,121.44
9,15,11,115.67
9,15,12,113.52
9,15,13,105.64
9,15,14,107.71
9,15,15,111.29
9,15,16,122.9
9,15,17,125.62
9,15,18,128.85
9,15,19,122.69
9,15,20,115.11
9,15,21,113.05
9,15,22,102.0
9,15,23,90.89
9,16,0,90.98
9,16,1,85.34
9,16,2,81.35
9,16,3,80.47
9,16,4,85.67
9,16,5,90.32
9,16,6,100.65
9,16,7,112.23
9,16,8,122.5
9,16,9,124.66
9,16,10,125.17
9,16,11,119.3
9,16,12,115.47
9,16,13,109.52
9,16,14,108.26
9,16,15,114.1
9,16,16,124.05
9,16,17,129.65
9,16,18,129.95
9,16,19,125.23
9,16,20,120.16
9,16,21,113.43
9,16,22,105.52
9,16,23,94.79
9,17,0,86.72
9,17,1,81.94
9,17,2,81.3
9,17,3,79.58
9,17,4,82.45
9,17,5,88.62
9,17,6,97.61
9,17,7,108.54
9,17,8,117.09
9,17,9,124.96
9,17,10,122.45
9,17,11,120.62
9,17,12,113.74
9,17,13,108.82
9,17,14,109.88
9,17,15,111.95
9,17,16,124.61
9,17,17,126.93
9,17,18,126.44
9,17,19,124.52
9,17,20,117.68
9,17,21,114.0
9,17,22,102.09
9,17,23,92.59
9,18,0,83.89
9,18,1,81.48
9,18,2,79.02
9,18,3,76.87
9,18,4,78.96
9,18,5,85.01
9,18,6,95.73
9,18,7,104.64
9,18,8,116.03
9,18,9,121.68
9,18,10,120.3
9,18,11,116.67
9,18,12,112.56
9,18,13,103.49
9,18,14,103.83
9,18,15,109.9
9,18,16,118.88
9,18,17,126.66
9,18,18,125.93
9,18,19,120.97
9,18,20,113.47
9,18,21,108.56
9,18,22,99.1
9,18,23,91.55
9,19,0,87.79
9,19,1,82.79
9,19,2,83.31
9,19,3,82.95
9,19,4,84.22
9,19,5,87.97
9,19,6,101.51
9,19,7,108.93
9,19,8,122.99
9,19,9,124.13
9,19,10,126.38
9,19,11,119.61
9,19,12,117.08
9,19,13,111.95
9,19,14,111.25
9,19,15,115.78
9,19,16,125.49
9,19,17,129.34
9,19,18,132.82
9,19,19,127.84
9,19,20,119.93
9,19,21,114.89
9,19,22,104.75
9,19,23,94.2
9,20,0,86.85
9,20,1,84.97
9,20,2,80.01
9,20,3,82.18
9,20,4,83.68
9,20,5,87.21
9,20,6,97.29
9,20,7,111.37
9,20,8,122.13
9,20,9,123.35
9,20,10,124.96
9,20,11,118.06
9,20,12,113.12
9,20,13,108.49
9,20,14,109.69
9,20,15,114.27
9,20,16,125.45
9,20,17,128.73
9,20,18,132.49
9,20,19,126.34
9,20,20,120.24
9,20,21,114.1
9,20,22,104.74
9,20,23,94.02
9,21,0,88.63
9,21,1,83.99
9,21,2,83.59
9,21,3,81.21
9,21,4,82.62
9,21,5,88.22
9,21,6,100.27
9,21,7,111.5
9,21,8,119.02
9,21,9,127.61
9,21,10,127.35
9,21,11,119.59
9,21,12,115.82
9,21,13,109.4
9,21,14,111.68
9,21,15,116.88
9,21,16,128.49
9,21,17,129.06
9,21,18,130.45
9,21,19,126.93
9,21,20,121.09
9,21,21,115.28
9,21,22,105.96
9,21,23,95.34
9,22,0,86.41
9,22,1,82.27
9,22,2,79.8
9,22,3,79.51
9,22,4,81.83
9,22,5,86.4
9,22,6,95.02
9,22,7,108.14
9,22,8,116.01
9,22,9,119.87
9,22,10,119.77
9,22,11,115.22
9,22,12,111.54
9,22,13,108.3
9,22,14,108.51
9,22,15,113.51
9,22,16,122.74
9,22,17,126.76
9,22,18,125.03
9,22,19,119.74
9,22,20,116.53
9,22,21,109.92
9,22,22,99.75
9,22,23,90.17
9,23,0,90.98
9,23,1,86.69
9,23,2,81.85
9,23,3,82.24
9,23,4,84.18
9,23,5,89.1
9,23,6,102.25
9,23,7,113.44
9,23,8,124.93
9,23,9,129.12
9,23,10,126.66
9,23,11,123.89
9,23,12,117.44
9,23,13,111.33
9,23,14,112.65
9,23,15,117.82
9,23,16,125.69
9,23,17,133.49
9,23,18,133.16
9,23,19,126.85
9,23,20,122.4
9,23,21,115.95
9,23,22,106.81
9,23,23,95.46
9,24,0,85.77
9,24,1,80.18
9,24,2,78.11
9,24,3,78.24
9,24,4,80.87
9,24,5,85.25
9,24,6,96.78
9,24,7,105.73
9,24,8,117.24
9,24,9,122.17
9,24,10,121.44
9,24,11,114.38
9,24,12,110.45
9,24,13,104.53
9,24,14,104.52
9,24,15,109.86
9,24,16,122.48
9,24,17,124.5
9,24,18,126.52
9,24,19,120.72
9,24,20,115.31
9,24,21,112.73
9,24,22,102.46
9,24,23,90.06
9,25,0,84.16
9,25,1,80.0
9,25,2,77.71
9,25,3,77.5
9,25,4,79.98
9,25,5,84.24
9,25,6,96.35
9,25,7,106.9
9,25,8,118.11
9,25,9,123.36
9,25,10,119.88
9,25,11,116.74
9,25,12,111.35
9,25,13,107.99
9,25,14,104.11
9,25,15,109.37
9,25,16,120.62
9,25,17,124.64
9,25,18,125.41
9,25,19,120.06
9,25,20,114.13
9,25,21,110.62
9,25,22,99.66
9,25,23,89.53
9,26,0,84.11
9,26,1,79.81
9,26,2,78.3
9,26,3,80.24
9,26,4,79.48
9,26,5,86.87
9,26,6,97.02
9,26,7,105.12
9,26,8,117.89
9,26,9,118.73
9,26,10,120.05
9,26,11,117.61
9,26,12,109.17
9,26,13,105.13
9,26,14,105.54
9,26,15,110.09
9,26,16,119.42
9,26,17,123.96
9,26,18,127.98
9,26,19,121.16
9,26,20,114.12
9,26,21,112.5
9,26,22,99.38
9,26,23,90.25
9,27,0,91.38
9,27,1,85.57
9,27,2,81.24
9,27,3,82.96
9,27,4,83.67
9,27,5,89.35
9,27,6,101.58
9,27,7,111.07
9,27,8,122.22
9,27,9,128.7
9,27,10,127.29
9,27,11,123.49
9,27,12,116.69
9,27,13,109.46
9,27,14,112.08
9,27,15,117.75
9,27,16,127.39
9,27,17,129.8
9,27,18,131.3
9,27,19,126.81
9,27,20,120.11
9,27,21,115.03
9,27,22,107.52
9,27,23,93.96
9,28,0,89.04
9,28,1,83.28
9,28,2,80.1
9,28,3,79.59
9,28,4,83.62
9,28,5,89.4
9,28,6,98.35
9,28,7,110.21
9,28,8,119.46
9,28,9,123.93
9,28,10,122.76
9,28,11,119.73
9,28,12,112.97
9,28,13,108.25
9,28,14,110.06
9,28,15,112.35
9,28,16,122.97
9,28,17,128.11
9,28,18,131.65
9,28,19,125.21
9,28,20,120.14
9,28,21,115.89
9,28,22,103.85
9,28,23,94.88
9,29,0,87.21
9,29,1,81.24
9,29,2,78.68
9,29,3,77.57
9,29,4,81.84
9,29,5,85.64
9,29,6,93.88
9,29,7,104.59
9,29,8,116.49
9,29,9,120.46
9,29,10,122.02
9,29,11,114.01
9,29,12,110.07
9,29,13,105.95
9,29,14,106.92
9,29,15,109.66
9,29,16,118.83
9,29,17,125.53
9,29,18,124.26
9,29,19,118.77
9,29,20,116.24
9,29,21,110.96
9,29,22,99.53
9,29,23,92.08
9,30,0,85.31
9,30,1,77.66
9,30,2,76.82
9,30,3,76.02
9,30,4,77.63
9,30,5,83.35
9,30,6,92.34
9,30,7,102.35
9,30,8,114.49
9,30,9,116.4
9,30,10,117.67
9,30,11,112.39
9,30,12,108.54
9,30,13,105.65
9,30,14,102.04
9,30,15,110.07
9,30,16,121.07
9,30,17,123.45
9,30,18,123.81
9,30,19,118.82
9,30,20,112.08
9,30,21,110.6
9,30,22,97.58
9,30,23,87.32
10,1,0,87.8
10,1,1,82.09
10,1,2,79.04
10,1,3,79.01
10,1,4,81.42
10,1,5,87.3
10,1,6,95.93
10,1,7,106.46
10,1,8,116.3
10,1,9,122.76
10,1,10,123.07
10,1,11,118.1
10,1,12,110.22
10,1,13,107.93
10,1,14,107.4
10,1,15,111.13
10,1,16,121.75
10,1,17,128.34
10,1,18,126.6
10,1,19,120.22
10,1,20,119.19
10,1,21,111.28
10,1,22,101.02
10,1,23,91.58
10,2,0,87.93
10,2,1,82.36
10,2,2,80.2
10,2,3,80.42
10,2,4,84.03
10,2,5,89.68
10,2,6,99.51
10,2,7,111.44
10,2,8,120.13
10,2,9,128.37
10,2,10,124.41
10,2,11,122.95
10,2,12,115.13
10,2,13,110.79
10,2,14,108.71
10,2,15,115.1
10,2,16,127.91
10,2,17,132.05
10,2,18,129.75
10,2,19,123.71
10,2,20,121.96
10,2,21,115.59
10,2,22,104.49
10,2,23,93.28
10,3,0,86.42
10,3,1,81.94
10,3,2,79.0
10,3,3,81.07
10,3,4,80.93
10,3,5,85.26
10,3,6,95.54
10,3,7,105.38
10,3,8,116.85
10,3,9,124.01
10,3,10,124.31
10,3,11,117.42
10,3,12,110.53
10,3,13,106.05
10,3,14,107.35
10,3,15,111.86
10,3,16,122.12
10,3,17,127.76
10,3,18,126.07
10,3,19,124.07
10,3,20,116.59
10,3,21,114.04
10,3,22,100.26
10,3,23,93.3
10,4,0,90.51
10,4,1,84.15
10,4,2,83.17
10,4,3,81.52
10,4,4,85.64
10,4,5,90.73
10,4,6,99.21
10,4,7,110.87
10,4,8,119.93
10,4,9,126.11
10,4,10,126.09
10,4,11,120.19
10,4,12,115.27
10,4,13,112.06
10,4,14,113.03
10,4,15,118.69
10,4,16,129.79
10,4,17,134.25
10,4,18,134.78
10,4,19,125.47
10,4,20,120.63
10,4,21,115.14
10,4,22,106.38
10,4,23,94.53
10,5,0,88.17
10,5,1,85.08
10,5,2,82.61
10,5,3,83.69
10,5,4,85.36
10,5,5,88.61
10,5,6,99.26
10,5,7,110.23
10,5,8,120.91
10,5,9,128.62
10,5,10,127.43
10,5,11,120.82
10,5,12,114.53
10,5,13,108.86
10,5,14,110.4
10,5,15,114.07
10,5,16,125.33
10,5,17,132.04
10,5,18,133.17
10,5,19,126.28
10,5,20,119.43
10,5,21,117.19
10,5,22,103.85
10,5,23,94.34
10,6,0,83.53
10,6,1,78.59
10,6,2,78.82
10,6,3,76.31
10,6,4,78.58
10,6,5,85.92
10,6,6,95.79
10,6,7,104.32
10,6,8,116.61
10,6,9,121.8
10,6,10,121.24
10,6,11,114.83
10,6,12,107.88
10,6,13,105.72
10,6,14,103.81
10,6,15,110.13
10,6,16,120.36
10,6,17,126.09
10,6,18,123.67
10,6,19,120.12
10,6,20,114.66
10,6,21,111.66
10,6,22,98.75
10,6,23,88.23
10,7,0,81.08
10,7,1,78.07
10,7,2,76.22
10,7,3,74.27
10,7,4,77.29
10,7,5,82.3
10,7,6,90.4
10,7,7,102.04
10,7,8,109.66
10,7,9,116.97
10,7,10,117.47
10,7,11,111.11
10,7,12,105.08
10,7,13,100.99
10,7,14,102.62
10,7,15,104.83
10,7,16,115.11
10,7,17,119.56
10,7,18,121.6
10,7,19,114.52
10,7,20,111.11
10,7,21,106.04
10,7,22,95.2
10,7,23,86.63
10,8,0,85.15
10,8,1,79.74
10,8,2,75.88
10,8,3,77.75
10,8,4,77.55
10,8,5,82.09
10,8,6,92.45
10,8,7,101.81
10,8,8,113.8
10,8,9,117.47
10,8,10,119.31
10,8,11,113.47
10,8,12,109.17
10,8,13,103.92
10,8,14,104.85
10,8,15,107.13
10,8,16,120.35
10,8,17,123.63
10,8,18,125.23
10,8,19,119.94
10,8,20,113.34
10,8,21,109.22
10,8,22,98.8
10,8,23,89.9
10,9,0,86.28
10,9,1,81.01
10,9,2,78.9
10,9,3,78.88
10,9,4,82.98
10,9,5,87.66
10,9,6,97.8
10,9,7,106.61
10,9,8,118.58
10,9,9,121.13
10,9,10,123.5
10,9,11,117.58
10,9,12,111.99
10,9,13,106.93
10,9,14,105.21
10,9,15,109.82
10,9,16,121.01
10,9,17,129.2
10,9,18,128.25
10,9,19,122.43
10,9,20,116.27
10,9,21,112.33
10,9,22,101.61
10,9,23,91.11
10,10,0,85.41
10,10,1,81.61
10,10,2,78.24
10,10,3,79.06
10,10,4,82.1
10,10,5,86.91
10,10,6,97.86
10,10,7,107.72
10,10,8,117.42
10,10,9,121.48
10,10,10,123.04
10,10,11,118.11
10,10,12,113.31
10,10,13,107.64
10,10,14,106.27
10,10,15,111.81
10,10,16,120.02
10,10,17,125.77
10,10,18,123.98
10,10,19,122.21
10,10,20,114.22
10,10,21,109.31
10,10,22,100.39
10,10,23,89.64
10,11,0,81.3
10,11,1,78.27
10,11,2,76.45
10,11,3,75.0
10,11,4,76.91
10,11,5,82.41
10,11,6,92.59
10,11,7,100.77
10,11,8,113.56
10,11,9,117.85
10,11,10,116.6
10,11,11,112.56
10,11,12,105.52
10,11,13,101.37
10,11,14,102.89
10,11,15,105.14
10,11,16,115.88
10,11,17,120.24
10,11,18,120.7
10,11,19,114.47
10,11,20,111.22
10,11,21,105.62
10,11,22,97.25
10,11,23,87.97
10,12,0,85.96
10,12,1,79.74
10,12,2,77.02
10,12,3,77.93
10,12,4,79.12
10,12,5,83.97
10,12,6,95.78
10,12,7,106.35
10,12,8,117.71
10,12,9,119.8
10,12,10,121.16
10,12,11,114.79
10,12,12,109.91
10,12,13,106.09
10,12,14,104.44
10,12,15,110.73
10,12,16,122.59
10,12,17,125.52
10,12,18,124.55
10,12,19,119.96
10,12,20,114.44
10,12,21,109.29
10,12,22,100.11
10,12,23,89.72
10,13,0,89.18
10,13,1,84.26
10,13,2,80.25
10,13,3,81.93
10,13,4,82.93
10,13,5,89.83
10,13,6,99.53
10,13,7,111.87
10,13,8,119.55
10,13,9,123.6
10,13,10,125.27
10,13,11,121.65
10,13,12,115.22
10,13,13,109.18
10,13,14,109.01
10,13,15,116.97
10,13,16,124.21
10,13,17,128.7
10,13,18,130.34
10,13,19,123.38
10,13,20,118.62
10,13,21,114.69
10,13,22,105.98
10,13,23,93.14
10,14,0,86.85
10,14,1,80.95
10,14,2,78.39
10,14,3,78.15
10,14,4,82.34
10,14,5,86.81
10,14,6,94.86
10,14,7,106.43
10,14,8,116.44
10,14,9,121.01
10,14,10,123.68
10,14,11,117.23
10,14,12,111.88
10,14,13,105.23
10,14,14,107.01
10,14,15,112.91
10,14,16,123.53
10,14,17,127.0
10,14,18,128.54
10,14,19,123.34
10,14,20,117.2
10,14,21,112.63
10,14,22,103.1
10,14,23,91.98
10,15,0,84.18
10,15,1,80.68
10,15,2,79.36
10,15,3,76.98
10,15,4,81.82
10,15,5,85.55
10,15,6,94.23
10,15,7,107.14
10,15,8,116.54
10,15,9,120.54
10,15,10,118.38
10,15,11,113.26
10,15,12,111.76
10,15,13,104.35
10,15,14,106.14
10,15,15,108.28
10,15,16,118.74
10,15,17,126.55
10,15,18,126.37
10,15,19,119.55
10,15,20,114.69
10,15,21,110.94
10,15,22,100.07
10,15,23,89.1
10,16,0,85.06
10,16,1,79.55
10,16,2,77.14
10,16,3,76.82
10,16,4,78.38
10,16,5,84.53
10,16,6,92.54
10,16,7,101.71
10,16,8,112.43
10,16,9,117.09
10,16,10,116.93
10,16,11,111.69
10,16,12,109.16
10,16,13,104.27
10,16,14,105.39
10,16,15,109.18
10,16,16,119.52
10,16,17,125.29
10,16,18,123.22
10,16,19,116.54
10,16,20,112.66
10,16,21,107.83
10,16,22,98.75
10,16,23,89.47
10,17,0,87.39
10,17,1,79.76
10,17,2,78.37
10,17,3,80.48
10,17,4,81.63
10,17,5,86.07
10,17,6,97.05
10,17,7,108.11
10,17,8,114.91
10,17,9,120.03
10,17,10,123.08
10,17,11,114.85
10,17,12,113.0
10,17,13,105.75
10,17,14,108.65
10,17,15,110.12
10,17,16,121.23
10,17,17,124.99
10,17,18,128.12
10,17,19,121.05
10,17,20,117.71
10,17,21,113.09
10,17,22,101.68
10,17,23,92.7
10,18,0,81.98
10,18,1,76.78
10,18,2,74.55
10,18,3,76.27
10,18,4,78.16
